40.76776,-73.98215
40.76773,-73.98204
40.76771,-73.9819
40.76772,-73.98177
40.76776,-73.98167
40.7678,-73.98156
40.76774,-73.98112
40.76689,-73.97907
40.76458,-73.97364
40.76441,-73.97376
40.73051,-73.99575
40.73076,-73.99552
40.73119,-73.99514
40.73217,-73.99432
40.73329,-73.99334
40.73491,-73.99197
40.75242,-73.97837
40.75311,-73.97788
40.75348,-73.97879
40.75552,-73.98362
40.75658,-73.98616
40.75582,-73.98644
40.75505,-73.98668
40.75537,-73.98745
40.75645,-73.98999
40.74177,-73.99413
40.74281,-73.99658
40.74523,-74.0023
40.7464,-74.00513
40.74702,-74.00466
40.74695,-74.0045
40.72749,-73.98136
40.72785,-73.98224
40.72726,-73.98266
40.72827,-73.9851
40.73012,-73.98947
40.73055,-73.99049
40.7306,-73.99063
40.73052,-73.99069
40.73032,-73.99084
40.71754,-74.01323
40.71757,-74.01332
40.7175,-74.01334
40.71751,-74.01335
40.71757,-74.01334
40.71756,-74.01332
40.7175,-74.01328
40.71745,-74.01317
40.7175,-74.01316
40.71822,-74.01298
40.71855,-74.0129
40.71864,-74.01285
40.71895,-74.01277
40.71919,-74.01272
40.71959,-74.01265
40.72048,-74.01242
40.72076,-74.01233
40.72086,-74.0123
40.72245,-74.01197
40.72441,-74.01157
40.72576,-74.01133
40.72613,-74.01131
40.72766,-74.0111
40.72868,-74.01099
40.72884,-74.011
40.72914,-74.01099
40.72954,-74.01092
40.72978,-74.01088
40.73119,-74.01074
40.73198,-74.01071
40.73258,-74.01066
40.7329,-74.01059
40.73322,-74.01055
40.73383,-74.01049
40.73455,-74.01044
40.73482,-74.01046
40.73524,-74.01042
40.73568,-74.01035
40.73732,-74.0102
40.73756,-74.01019
40.73788,-74.01022
40.73868,-74.0103
40.73905,-74.01028
40.73934,-74.01021
40.73966,-74.01007
40.73984,-74.00998
40.73995,-74.00997
40.7401,-74.00988
40.74032,-74.00969
40.74055,-74.00951
40.74077,-74.00942
40.7411,-74.00933
40.74282,-74.00899
40.74295,-74.00898
40.74373,-74.00883
40.74381,-74.00879
40.74452,-74.00865
40.74468,-74.00861
40.7448,-74.00856
40.74528,-74.00847
40.74695,-74.00819
40.74814,-74.00797
40.74836,-74.00795
40.74843,-74.00798
40.74846,-74.00803
40.74849,-74.00814
40.74856,-74.00828
40.74872,-74.00837
40.74889,-74.00847
40.74905,-74.00859
40.74913,-74.00862
40.74921,-74.00862
40.74935,-74.00856
40.7495,-74.00853
40.74963,-74.00856
40.74984,-74.00864
40.7503,-74.00866
40.75059,-74.00863
40.75092,-74.00853
40.75404,-74.00735
40.75429,-74.00722
40.75458,-74.00703
40.76,-74.00308
40.76058,-74.00266
40.76079,-74.00255
40.76081,-74.00254
40.76083,-74.00264
40.76085,-74.00272
40.76085,-74.00277
40.74181,-74.00147
40.74166,-74.00113
40.74225,-74.0007
40.74284,-74.00028
40.74463,-73.99898
40.74843,-73.9962
40.75042,-73.99475
40.73032,-73.99084
40.7306,-73.99063
40.73081,-73.9905
40.73125,-73.99039
40.731,-73.98979
40.73005,-73.98755
40.72875,-73.98445
40.72749,-73.98136
40.74898,-73.99173
40.7491,-73.99201
40.74847,-73.99246
40.74767,-73.99057
40.74727,-73.98962
40.74679,-73.98849
40.74605,-73.98862
40.74559,-73.98872
40.74455,-73.9889
40.74412,-73.98899
40.7438,-73.98904
40.74303,-73.98917
40.74253,-73.98924
40.74231,-73.98902
40.74222,-73.98894
40.74214,-73.98893
40.742,-73.98894
40.74176,-73.989
40.74134,-73.98914
40.74087,-73.98798
40.74153,-73.98749
40.74092,-73.98606
40.76592,-73.97619
40.76581,-73.97619
40.76569,-73.97623
40.76603,-73.97706
40.76702,-73.97942
40.76734,-73.98015
40.76774,-73.98112
40.76782,-73.98122
40.76801,-73.98146
40.76806,-73.98146
40.76815,-73.98147
40.76828,-73.98155
40.76836,-73.98167
40.76854,-73.98194
40.76859,-73.98197
40.76915,-73.982
40.71542,-74.0112
40.71562,-74.01113
40.71495,-74.00969
40.7144,-74.00852
40.71432,-74.00821
40.71363,-74.00673
40.71353,-74.00661
40.71327,-74.006
40.71318,-74.0059
40.71308,-74.00569
40.71305,-74.00555
40.71301,-74.00542
40.71277,-74.00495
40.71263,-74.00492
40.71254,-74.00486
40.71249,-74.0048
40.71253,-74.00475
40.71257,-74.00469
40.71265,-74.0046
40.7127,-74.00455
40.71538,-74.01655
40.71512,-74.01594
40.71463,-74.01631
40.71355,-74.0171
40.71344,-74.01627
40.71342,-74.01626
40.71302,-74.01635
40.71211,-74.01656
40.71208,-74.01661
40.71203,-74.01659
40.71187,-74.01643
40.71163,-74.01603
40.71158,-74.01586
40.71111,-74.01604
40.70979,-74.01656
40.70942,-74.01675
40.70909,-74.01698
40.70846,-74.01743
40.70842,-74.01732
40.70834,-74.01714
40.72617,-73.98383
40.72867,-73.98981
40.72915,-73.99094
40.72963,-73.99082
40.72974,-73.99076
40.72983,-73.99142
40.72991,-73.99129
40.73002,-73.9911
40.73009,-73.99103
40.73032,-73.99084
40.76699,-73.98179
40.76714,-73.98176
40.76622,-73.97955
40.76501,-73.97672
40.76569,-73.97623
40.76458,-73.97364
40.76441,-73.97376
40.76441,-73.97376
40.76458,-73.97364
40.76569,-73.97623
40.76581,-73.97619
40.76592,-73.97619
40.74204,-74.00797
40.74179,-74.00739
40.74163,-74.00701
40.74154,-74.00708
40.7403,-74.00798
40.74023,-74.00801
40.73945,-74.00808
40.73844,-74.00817
40.73627,-74.00837
40.73611,-74.00836
40.73409,-74.00854
40.73277,-74.00866
40.73124,-74.00895
40.73105,-74.009
40.73043,-74.0091
40.72969,-74.00926
40.72897,-74.00941
40.7291,-74.01045
40.72913,-74.01081
40.72914,-74.01099
40.72892,-74.011
40.72875,-74.01099
40.72861,-74.01099
40.72636,-74.01127
40.72602,-74.01132
40.72583,-74.01133
40.72511,-74.01145
40.72423,-74.01161
40.72291,-74.01188
40.72225,-74.012
40.72083,-74.01231
40.72056,-74.0124
40.71963,-74.01264
40.7193,-74.01269
40.71872,-74.01282
40.71855,-74.0129
40.7175,-74.01316
40.71745,-74.01317
40.71753,-74.0133
40.71757,-74.01333
40.71751,-74.01335
40.7175,-74.01333
40.71757,-74.01331
40.71754,-74.01323
40.75042,-73.99475
40.7512,-73.99418
40.75151,-73.99395
40.75166,-73.99432
40.7523,-73.99582
40.75267,-73.99671
40.75273,-73.99679
40.75355,-73.99878
40.75452,-74.00105
40.7551,-74.00244
40.75465,-74.00277
40.75384,-74.00336
40.75367,-74.00348
40.75326,-74.00386
40.75203,-74.00475
40.7514,-74.00523
40.71151,-74.01575
40.71154,-74.01574
40.71158,-74.01586
40.71163,-74.01604
40.7118,-74.01632
40.71192,-74.01649
40.71199,-74.01656
40.71208,-74.01662
40.7121,-74.01658
40.71223,-74.01655
40.71338,-74.01626
40.71343,-74.01627
40.71345,-74.01629
40.71355,-74.0171
40.7148,-74.01618
40.71553,-74.01561
40.71572,-74.01547
40.71579,-74.01535
40.7159,-74.01553
40.71626,-74.01634
40.71627,-74.01644
40.71619,-74.01644
40.71602,-74.01645
40.71577,-74.01652
40.71558,-74.01662
40.71546,-74.01667
40.71542,-74.01662
40.71538,-74.01655
40.71538,-74.01655
40.71512,-74.01594
40.71463,-74.01631
40.71355,-74.0171
40.71344,-74.01627
40.71342,-74.01626
40.71302,-74.01635
40.71211,-74.01656
40.71208,-74.01661
40.71203,-74.01659
40.71187,-74.01643
40.71163,-74.01603
40.71158,-74.01586
40.71111,-74.01604
40.7101,-74.01642
40.71008,-74.01632
40.70987,-74.0153
40.70986,-74.01523
40.70975,-74.01523
40.70948,-74.01529
40.70925,-74.01535
40.70903,-74.01542
40.70778,-74.0159
40.70732,-74.01608
40.70709,-74.01621
40.70666,-74.01638
40.7063,-74.01648
40.70571,-74.01671
40.70572,-74.01677
40.75242,-73.97837
40.75221,-73.97792
40.75216,-73.9778
40.75202,-73.9779
40.75142,-73.97832
40.75081,-73.97878
40.75061,-73.9789
40.74964,-73.9796
40.74902,-73.98004
40.74831,-73.98057
40.74712,-73.98144
40.74645,-73.98191
40.7452,-73.98279
40.74396,-73.98369
40.74335,-73.98413
40.74211,-73.98505
40.74087,-73.98594
40.74092,-73.98606
40.72042,-74.01009
40.72008,-74.01016
40.7188,-74.01035
40.71812,-74.0105
40.7169,-74.01078
40.7163,-74.01097
40.716,-74.01103
40.71542,-74.0112
40.76592,-73.97619
40.76581,-73.97619
40.76569,-73.97623
40.76458,-73.97364
40.76441,-73.97376
40.72183,-73.99729
40.72228,-73.99717
40.72336,-73.9967
40.72344,-73.99666
40.72358,-73.99654
40.72433,-73.99592
40.72443,-73.99585
40.72504,-73.99536
40.72592,-73.99465
40.72623,-73.9944
40.72661,-73.99413
40.72727,-73.99363
40.72834,-73.99275
40.72892,-73.99228
40.72951,-73.99177
40.72974,-73.99154
40.72983,-73.99142
40.73002,-73.9911
40.73032,-73.99084
40.75316,-73.97801
40.75416,-73.9804
40.75552,-73.98362
40.75658,-73.98616
40.75582,-73.98644
40.75434,-73.98691
40.75332,-73.98723
40.75291,-73.98735
40.75218,-73.98754
40.75183,-73.98762
40.7512,-73.98774
40.75036,-73.98789
40.74986,-73.98796
40.74966,-73.98803
40.74946,-73.98813
40.74924,-73.9883
40.74912,-73.98802
40.7491,-73.98801
40.74899,-73.98802
40.7491,-73.98826
40.75024,-73.9909
40.68946,-73.96885
40.68951,-73.97013
40.68959,-73.97213
40.68974,-73.97592
40.68976,-73.97608
40.68978,-73.97708
40.68981,-73.97794
40.68984,-73.9791
40.68992,-73.98101
40.71721,-73.98797
40.71637,-73.9884
40.71587,-73.98674
40.71512,-73.98427
40.71475,-73.98302
40.7147,-73.98275
40.71436,-73.98155
40.71433,-73.98146
40.71424,-73.98145
40.71421,-73.98145
40.76368,-73.9851
40.7648,-73.98429
40.76605,-73.98337
40.76741,-73.98239
40.76776,-73.98215
40.76773,-73.98204
40.76771,-73.9819
40.76772,-73.98177
40.76776,-73.98167
40.76784,-73.98156
40.76797,-73.98147
40.76808,-73.98146
40.76818,-73.98149
40.76826,-73.98154
40.76834,-73.98164
40.76837,-73.98171
40.76856,-73.98196
40.76863,-73.98198
40.76915,-73.982
40.71421,-73.98145
40.71415,-73.98144
40.71414,-73.9816
40.71402,-73.98265
40.71392,-73.98347
40.71386,-73.98399
40.71315,-73.98389
40.71305,-73.98502
40.71285,-73.98693
40.71366,-73.9871
40.71389,-73.98714
40.71414,-73.98716
40.71433,-73.98715
40.71474,-73.98717
40.71497,-73.98714
40.71517,-73.98709
40.71538,-73.98701
40.71575,-73.98682
40.71587,-73.98674
40.71686,-73.9862
40.71737,-73.98789
40.71721,-73.98797
40.74239,-73.9891
40.74225,-73.98896
40.74218,-73.98893
40.74193,-73.98895
40.74144,-73.9891
40.74127,-73.98917
40.73985,-73.98956
40.73848,-73.98994
40.73826,-73.99
40.73809,-73.99006
40.73781,-73.99015
40.73717,-73.9903
40.7371,-73.99035
40.73705,-73.99023
40.737,-73.99013
40.71754,-74.01323
40.71757,-74.01332
40.7175,-74.01334
40.71751,-74.01335
40.71757,-74.01334
40.71756,-74.01332
40.7175,-74.01328
40.71745,-74.01317
40.7175,-74.01316
40.71822,-74.01298
40.71855,-74.0129
40.71864,-74.01285
40.71895,-74.01277
40.71919,-74.01272
40.71959,-74.01265
40.72048,-74.01242
40.72076,-74.01233
40.72086,-74.0123
40.72245,-74.01197
40.72441,-74.01157
40.72576,-74.01133
40.72613,-74.01131
40.72766,-74.0111
40.72868,-74.01099
40.72884,-74.011
40.72914,-74.01099
40.72954,-74.01092
40.72978,-74.01088
40.73119,-74.01074
40.73198,-74.01071
40.73258,-74.01066
40.7329,-74.01059
40.73322,-74.01055
40.73383,-74.01049
40.73455,-74.01044
40.73482,-74.01046
40.73524,-74.01042
40.73568,-74.01035
40.73732,-74.0102
40.73756,-74.01019
40.73788,-74.01022
40.73868,-74.0103
40.73905,-74.01028
40.73934,-74.01021
40.73966,-74.01007
40.73984,-74.00998
40.73995,-74.00997
40.7401,-74.00988
40.74032,-74.00969
40.74055,-74.00951
40.74077,-74.00942
40.7411,-74.00933
40.74282,-74.00899
40.74295,-74.00898
40.7434,-74.0089
40.74351,-74.00888
40.7435,-74.00884
40.74348,-74.00879
40.74343,-74.00872
40.74325,-74.00875
40.74294,-74.00881
40.74284,-74.00883
40.74257,-74.00881
40.74248,-74.0088
40.7424,-74.00873
40.74235,-74.00861
40.7421,-74.00826
40.74204,-74.00797
40.76915,-73.982
40.77052,-73.98202
40.77112,-73.98342
40.77048,-73.98385
40.76994,-73.98426
40.76921,-73.98477
40.77057,-73.988
40.70456,-74.01363
40.70457,-74.01404
40.70468,-74.01448
40.7048,-74.01499
40.70486,-74.01527
40.7049,-74.01554
40.70491,-74.01581
40.70487,-74.01633
40.7048,-74.01683
40.70482,-74.01705
40.7063,-74.01648
40.70666,-74.01638
40.70709,-74.01621
40.70732,-74.01608
40.70778,-74.0159
40.70903,-74.01542
40.70925,-74.01535
40.70975,-74.01523
40.70986,-74.01523
40.70987,-74.0153
40.71008,-74.01632
40.71151,-74.01575
40.76441,-73.97376
40.76458,-73.97364
40.76569,-73.97623
40.76603,-73.97706
40.76702,-73.97942
40.76734,-73.98015
40.76774,-73.98112
40.76782,-73.98122
40.76801,-73.98146
40.76806,-73.98146
40.76821,-73.9815
40.76832,-73.98161
40.76836,-73.98167
40.76837,-73.98171
40.76839,-73.98191
40.76835,-73.98213
40.76827,-73.98228
40.76823,-73.98232
40.76814,-73.98236
40.76804,-73.98237
40.76788,-73.98231
40.76781,-73.98222
40.76776,-73.98215
40.76773,-73.98204
40.76771,-73.9819
40.76771,-73.98182
40.76759,-73.98173
40.76753,-73.9817
40.76746,-73.98169
40.76699,-73.98179
40.71754,-74.01323
40.71757,-74.01332
40.7175,-74.01334
40.71751,-74.01335
40.71757,-74.01334
40.71756,-74.01332
40.7175,-74.01328
40.71745,-74.01317
40.7175,-74.01316
40.71822,-74.01298
40.71855,-74.0129
40.71864,-74.01285
40.71895,-74.01277
40.71919,-74.01272
40.71959,-74.01265
40.72048,-74.01242
40.72076,-74.01233
40.72086,-74.0123
40.72245,-74.01197
40.72441,-74.01157
40.72576,-74.01133
40.72613,-74.01131
40.72766,-74.0111
40.72868,-74.01099
40.72884,-74.011
40.72914,-74.01099
40.72954,-74.01092
40.72965,-74.0109
40.72972,-74.01089
40.72971,-74.01076
40.7297,-74.01047
40.72971,-74.01043
40.72973,-74.01042
40.72981,-74.01038
40.72969,-74.00926
40.7296,-74.00844
40.72961,-74.00831
40.72948,-74.00701
40.73024,-74.00688
40.73166,-74.00665
40.73167,-74.00675
40.73032,-73.99084
40.7306,-73.99063
40.73081,-73.9905
40.73125,-73.99039
40.731,-73.98979
40.73005,-73.98755
40.72875,-73.98445
40.72785,-73.98224
40.72726,-73.98266
40.72606,-73.98354
40.72617,-73.98383
40.737,-73.99013
40.7377,-73.99175
40.74166,-74.00113
40.74181,-74.00147
40.74695,-74.0045
40.74463,-73.99898
40.74222,-73.99329
40.74057,-73.98936
40.74032,-73.98943
40.73032,-73.99084
40.7306,-73.99063
40.73081,-73.9905
40.73323,-73.98991
40.73363,-73.98983
40.73399,-73.98983
40.73484,-73.98995
40.73509,-73.98997
40.73519,-73.98994
40.73531,-73.98986
40.7362,-73.98921
40.73652,-73.98896
40.737,-73.99013
40.76368,-73.9851
40.76417,-73.98474
40.76536,-73.98759
40.76665,-73.99065
40.7514,-74.00523
40.75083,-74.00568
40.74985,-74.00338
40.7496,-74.0028
40.74804,-73.99909
40.7472,-73.9971
40.74843,-73.9962
40.75028,-73.99485
40.75042,-73.99475
40.71542,-74.0112
40.71491,-74.01137
40.71495,-74.0115
40.71504,-74.01207
40.71529,-74.01373
40.71542,-74.0146
40.71538,-74.01468
40.71553,-74.01561
40.71512,-74.01594
40.71463,-74.01631
40.71395,-74.01682
40.71355,-74.0171
40.71345,-74.01631
40.71342,-74.01626
40.71243,-74.01649
40.71211,-74.01656
40.71208,-74.01661
40.71203,-74.01659
40.71198,-74.01655
40.71187,-74.01643
40.71174,-74.0162
40.71163,-74.01603
40.71158,-74.01586
40.71111,-74.01604
40.71109,-74.01592
40.71151,-74.01575
40.74092,-73.98606
40.74082,-73.98583
40.74206,-73.98493
40.74452,-73.98312
40.74639,-73.98177
40.74654,-73.98164
40.74704,-73.98125
40.74894,-73.97986
40.75018,-73.97896
40.75079,-73.97849
40.75196,-73.97763
40.75206,-73.97756
40.75211,-73.97767
40.75216,-73.9778
40.75242,-73.97837
40.7127,-74.00455
40.71285,-74.0044
40.71295,-74.00423
40.71357,-74.00365
40.71366,-74.00357
40.71401,-74.00441
40.71544,-74.00754
40.7162,-74.00921
40.7169,-74.01078
40.7163,-74.01097
40.71562,-74.01113
40.71542,-74.0112
40.74898,-73.99173
40.7491,-73.99201
40.74847,-73.99246
40.74767,-73.99057
40.74674,-73.98836
40.74448,-73.98301
40.72459,-73.99572
40.72592,-73.99465
40.72623,-73.9944
40.72661,-73.99413
40.72727,-73.99363
40.72834,-73.99275
40.72892,-73.99228
40.72951,-73.99177
40.72974,-73.99154
40.72983,-73.99142
40.73002,-73.9911
40.73032,-73.99084
40.73295,-74.00712
40.73287,-74.00754
40.73281,-74.0077
40.73267,-74.00853
40.73264,-74.00868
40.7325,-74.0087
40.73124,-74.00895
40.73105,-74.009
40.73043,-74.0091
40.72969,-74.00926
40.72897,-74.00941
40.7291,-74.01045
40.72913,-74.01081
40.72914,-74.01099
40.72892,-74.011
40.72875,-74.01099
40.72861,-74.01099
40.72636,-74.01127
40.72602,-74.01132
40.72583,-74.01133
40.72511,-74.01145
40.72423,-74.01161
40.72291,-74.01188
40.72225,-74.012
40.72083,-74.01231
40.72056,-74.0124
40.71963,-74.01264
40.7193,-74.01269
40.71872,-74.01282
40.71855,-74.0129
40.7175,-74.01316
40.71745,-74.01317
40.71753,-74.0133
40.71757,-74.01333
40.7175,-74.01335
40.71756,-74.01332
40.71757,-74.0133
40.71754,-74.01323
40.71421,-73.98145
40.71415,-73.98144
40.71414,-73.9816
40.71402,-73.98265
40.71392,-73.98347
40.71386,-73.98399
40.71315,-73.98389
40.71305,-73.98502
40.71285,-73.98693
40.71366,-73.9871
40.71389,-73.98714
40.71414,-73.98716
40.71426,-73.98715
40.71414,-73.9887
40.71411,-73.98963
40.71414,-73.98963
40.7142,-73.98966
40.71424,-73.98968
40.71428,-73.98974
40.71432,-73.98987
40.75515,-73.97495
40.7556,-73.97606
40.75666,-73.97856
40.75916,-73.98452
40.75921,-73.98464
40.75859,-73.98508
40.75795,-73.98552
40.75779,-73.98568
40.75734,-73.986
40.75603,-73.98695
40.75537,-73.98745
40.75645,-73.98999
40.74567,-73.98198
40.74443,-73.97905
40.74349,-73.97683
40.74287,-73.97728
40.74225,-73.97773
40.74212,-73.97733
40.74127,-73.97534
40.74264,-73.97435
40.74309,-73.97401
40.74322,-73.9743
40.74695,-74.0045
40.74472,-73.99918
40.69177,-73.99991
40.69194,-74.00045
40.69197,-74.00058
40.69189,-74.00077
40.69216,-74.00172
40.69218,-74.00178
40.69223,-74.00178
40.69256,-74.00162
40.69411,-74.00086
40.69432,-74.00072
40.69439,-74.00059
40.69449,-74.00043
40.69455,-74.00037
40.69461,-74.00018
40.69465,-74.00011
40.69478,-74.00006
40.69494,-74.00004
40.69517,-73.99993
40.69572,-73.99961
40.69577,-73.99955
40.69582,-73.99946
40.69589,-73.99937
40.69622,-73.99917
40.69631,-73.9991
40.69633,-73.99905
40.69658,-73.99891
40.69677,-73.99872
40.69688,-73.99852
40.69706,-73.99838
40.69733,-73.99818
40.69758,-73.99805
40.69789,-73.99798
40.69811,-73.99787
40.69838,-73.9977
40.69852,-73.99761
40.69864,-73.99747
40.69872,-73.99742
40.69882,-73.9974
40.69899,-73.99744
40.69909,-73.99751
40.69922,-73.99751
40.69934,-73.99746
40.69944,-73.99737
40.69953,-73.99726
40.69958,-73.99715
40.69967,-73.99704
40.69986,-73.99695
40.70023,-73.99702
40.70036,-73.99695
40.70068,-73.99673
40.70088,-73.99664
40.70102,-73.99664
40.70137,-73.99647
40.70152,-73.9964
40.70182,-73.99619
40.70255,-73.99585
40.70276,-73.99577
40.70286,-73.9957
40.70303,-73.99554
40.70302,-73.99544
40.70293,-73.9952
40.70291,-73.99476
40.70293,-73.99468
40.70291,-73.99457
40.70292,-73.99435
40.70279,-73.99399
40.70273,-73.99387
40.70572,-74.01677
40.70571,-74.01671
40.7063,-74.01648
40.70653,-74.01641
40.70698,-74.01626
40.70719,-74.01614
40.70745,-74.01603
40.70903,-74.01542
40.70948,-74.01529
40.70975,-74.01523
40.70986,-74.01523
40.70987,-74.0153
40.71008,-74.01632
40.71109,-74.01592
40.71154,-74.01574
40.71158,-74.01586
40.71163,-74.01604
40.7118,-74.01632
40.71192,-74.01649
40.71199,-74.01656
40.71208,-74.01662
40.7121,-74.01658
40.71223,-74.01655
40.71338,-74.01626
40.71343,-74.01627
40.71345,-74.01629
40.71355,-74.0171
40.7148,-74.01618
40.71553,-74.01561
40.71572,-74.01547
40.71579,-74.01535
40.7159,-74.01553
40.71626,-74.01634
40.71627,-74.01644
40.71619,-74.01644
40.71602,-74.01645
40.71577,-74.01652
40.71558,-74.01662
40.71546,-74.01667
40.71542,-74.01662
40.71538,-74.01655
40.7127,-74.00455
40.71255,-74.00472
40.71249,-74.0048
40.71247,-74.00474
40.71245,-74.00461
40.71244,-74.00456
40.71232,-74.00454
40.71216,-74.00445
40.71191,-74.00417
40.71172,-74.00392
40.70889,-74.00038
40.70795,-73.99921
40.70474,-73.99521
40.70331,-73.99341
40.70171,-73.99136
40.70108,-73.99058
40.70075,-73.99018
40.7005,-73.98982
40.70045,-73.98974
40.70017,-73.98927
40.69998,-73.989
40.69988,-73.98888
40.6996,-73.98869
40.69947,-73.98863
40.69927,-73.9886
40.69907,-73.9886
40.69854,-73.98861
40.69627,-73.98875
40.69627,-73.98883
40.69628,-73.98894
40.69611,-73.98895
40.69509,-73.98903
40.69502,-73.98903
40.69504,-73.98952
40.69506,-73.98998
40.69507,-73.99015
40.69598,-73.9901
40.74695,-74.0045
40.74585,-74.00185
40.74523,-74.0023
40.74464,-74.00273
40.74223,-73.997
40.74102,-73.99417
40.74161,-73.99374
40.74177,-73.99413
40.71151,-74.01575
40.71154,-74.01574
40.71158,-74.01586
40.71163,-74.01604
40.7118,-74.01632
40.71192,-74.01649
40.71199,-74.01656
40.71208,-74.01662
40.7121,-74.01658
40.71223,-74.01655
40.71338,-74.01626
40.71343,-74.01627
40.71345,-74.01629
40.71363,-74.0175
40.71366,-74.01761
40.71454,-74.01746
40.71462,-74.01742
40.71477,-74.01739
40.71489,-74.01739
40.715,-74.01739
40.71513,-74.01731
40.71641,-74.01707
40.71814,-74.01676
40.71862,-74.01667
40.71864,-74.01664
40.71863,-74.01657
40.71849,-74.0157
40.71841,-74.01507
40.71843,-74.01485
40.71842,-74.01473
40.71845,-74.01472
40.71847,-74.01464
40.71827,-74.01321
40.71822,-74.01298
40.7175,-74.01316
40.71745,-74.01317
40.71753,-74.0133
40.71756,-74.01332
40.71757,-74.01333
40.71757,-74.01334
40.7175,-74.01335
40.7175,-74.01334
40.71757,-74.01331
40.71754,-74.01323
40.74728,-73.99728
40.7472,-73.9971
40.74782,-73.99665
40.74905,-73.99575
40.75027,-73.99864
40.74993,-73.99887
40.74908,-73.99949
40.74877,-73.99972
40.74778,-74.00043
40.74898,-74.00325
40.7496,-74.0028
40.75083,-74.00189
40.75075,-74.0017
40.72515,-73.97773
40.72629,-73.98033
40.72688,-73.97991
40.72785,-73.98224
40.72726,-73.98266
40.72817,-73.98487
40.72917,-73.98725
40.73038,-73.99007
40.7306,-73.99063
40.73032,-73.99084
40.74092,-73.98606
40.74087,-73.98594
